S.no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
1449,I doubt v can evr be a Developed Nation with such Political Class. All #VishalDhanWale hv gathered for #VishalJanSabha agnst #Demonetization,FALSE,1,NA,23-11-2016 13:37,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RahulRN_27,2,FALSE,FALSE
1450,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:36,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",proudindian1972,112,TRUE,FALSE
1451,"RT @bsindia: Unable to withdraw money for exam fees, teen hangs himself #Demonetization
https://t.co/2IiIELPLlf https://t.co/mMgPS675Uo",FALSE,0,NA,23-11-2016 13:36,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SowmenMitter,16,TRUE,FALSE
1452,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:35,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jignesh_butani,637,TRUE,FALSE
1453,RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abov…,FALSE,0,NA,23-11-2016 13:35,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9845439969Karan,123,TRUE,FALSE
1454,RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abov…,FALSE,0,NA,23-11-2016 13:35,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vinirish,123,TRUE,FALSE
1455,"RT @_WomanInAttic: I can see this #demonetization plan failing, with new guidelines being thrown at us every other day. Can you?",FALSE,0,NA,23-11-2016 13:35,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_WomanInAttic,1,TRUE,FALSE
1456,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:35,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SusantaKar3,112,TRUE,FALSE
1457,Watching @yrdeshmukh sir in a debate with @manakgupta on News24 on #Demonetization..<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,FALSE,0,NA,23-11-2016 13:35,FALSE,NA,8.01419E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",coomarashish,1,FALSE,FALSE
1458,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:34,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SickulerHaunter,637,TRUE,FALSE
1459,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,23-11-2016 13:34,FALSE,NA,8.01419E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RanaAyyub,120,TRUE,FALSE
1460,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:34,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BansaNirmal,112,TRUE,FALSE
1461,"If you find him, please remind him that he is our new RBI Governor. 

#Demonetization #RBIGov #UrjitPatel",FALSE,0,NA,23-11-2016 13:34,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",praveeNkumarpkk,0,FALSE,FALSE
1462,RT @tweetmods: So Jaya Bachchan joins Mamata in her protest while hubby and bahu public lauded Modi's #demonetization move. Ha!,FALSE,0,NA,23-11-2016 13:34,FALSE,NA,8.01419E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Suhana41,1,TRUE,FALSE
1463,RT @shashidigital: #Demonetization public sentiment holding up as first deadline nears https://t.co/lklWbQMDV4,FALSE,0,NA,23-11-2016 13:33,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vyomnaut,5,TRUE,FALSE
1464,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,23-11-2016 13:33,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jangidvikash,275,TRUE,FALSE
1465,"#Paytm launches app-based POS to bring more merchants on-board
https://t.co/6k8PhdrKCr
#MobileApp #Demonetization #CIOL",FALSE,0,NA,23-11-2016 13:33,FALSE,NA,8.01418E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",CIOL_NEWS,0,FALSE,FALSE
1466,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:33,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeepaliJd,270,TRUE,FALSE
1467,"@srivatsayb @gsurya thre's no connection whatsoever betn Note ban n War,war wid Pak is already on,#Demonetization is extra pain Modi gave us",FALSE,1,srivatsayb,23-11-2016 13:33,FALSE,8.01403E+17,8.01418E+17,45261768,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ncamd,0,FALSE,FALSE
1468,RT @shashidigital: #Demonetization public sentiment holding up as first deadline nears https://t.co/lklWbQMDV4,FALSE,0,NA,23-11-2016 13:33,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anjuherself,5,TRUE,FALSE
1469,RT @shashidigital: #Demonetization public sentiment holding up as first deadline nears https://t.co/lklWbQMDV4,FALSE,0,NA,23-11-2016 13:32,FALSE,NA,8.01418E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",rx676,5,TRUE,FALSE
1470,"RT @BhairaviAshar: <U+0936><U+0941><U+092D> <U+0932><U+093E><U+092D> and #Demonetization 

I share my views, based in values that I hold dear. Old-fashioned? So be it. :)

https://t…",FALSE,0,NA,23-11-2016 13:32,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IntegralUnity,7,TRUE,FALSE
1471,RT @IamRitzV: The mic of a BSP leader was snatched away from him as he started praising Modiji for his #Demonetization move during Mayawati…,FALSE,0,NA,23-11-2016 13:31,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GirishSharma32,9,TRUE,FALSE
1472,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:31,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",frnd4all,270,TRUE,FALSE
1473,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:31,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Kumbha,637,TRUE,FALSE
1474,#Demonetization public sentiment holding up as first deadline nears https://t.co/lklWbQMDV4,FALSE,5,NA,23-11-2016 13:31,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shashidigital,5,FALSE,FALSE
1475,#DeModitisation_March It is reported that many INC leaders post #Demonetization have been reporting to Cardiologists .Any Inference ?,FALSE,0,NA,23-11-2016 13:31,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True_mind777,0,FALSE,FALSE
1476,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:30,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",neelamrr1974,637,TRUE,FALSE
1477,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",FALSE,0,NA,23-11-2016 13:30,FALSE,NA,8.01418E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YashodanandanS,520,TRUE,FALSE
1478,"RT @YSRCParty: Chandrababu first said that Narendra Modi had implemented #Demonetization, taking his advice. Upon seeing... https://t.co/dx…",FALSE,0,NA,23-11-2016 13:29,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",frostdeeds,7,TRUE,FALSE
1479,"our economy is going to catapult itself to the higher orbit with confidence, might, power n glory. #demonetization @narendramodi @BJPLive",FALSE,0,NA,23-11-2016 13:29,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Avinashsethigrd,0,FALSE,FALSE
1480,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:28,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rtk_mahajan,637,TRUE,FALSE
1481,So this is basically those who have the Narendra Modi App? Why are you shocked? #demonetization https://t.co/sawbHMXmgt,FALSE,0,NA,23-11-2016 13:28,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_Purple_Weed,0,FALSE,FALSE
1482,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:28,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sampadscales,112,TRUE,FALSE
1483,#Demonetization: The Ultimate Weapon against Black economy https://t.co/Nc9IiMDrKX via IndiaFactsOrg,FALSE,0,NA,23-11-2016 13:28,FALSE,NA,8.01417E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",ShashankTweeps,0,FALSE,FALSE
1484,RT @IndiaFactsOrg: #Demonetization: The Ultimate Weapon against Black economy https://t.co/fWvEuH2De6 via @IndiaFactsOrg,FALSE,0,NA,23-11-2016 13:28,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InnovativeHindu,7,TRUE,FALSE
1485,"RT @vimuktaatma: And then there's this...
https://t.co/rSvWd5hrFt
So, if you really think that this #Demonetization move has struck at fake…",FALSE,0,NA,23-11-2016 13:27,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vinaleekha1,13,TRUE,FALSE
1486,Govt. to hold parleys with oppn to break deadlock over #demonetization https://t.co/uBGIgk3BuS,FALSE,0,NA,23-11-2016 13:27,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",unmeshgujarathi,0,FALSE,FALSE
1487,Watch: Somebody made a spoof video on #demonetization with #AeDilHaiMushkil trailer and it's hilarious… https://t.co/6kEyanHge5,FALSE,5,NA,23-11-2016 13:26,TRUE,NA,8.01417E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dnaAfterHrs,4,FALSE,FALSE
1488,Ekjactly RR wud have made noise on this blunder mistake..you are mistaken #BJP wanted him back but he gracefully le… https://t.co/ITGySNVfhK,FALSE,1,NA,23-11-2016 13:26,TRUE,NA,8.01417E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",iamsmithaa,0,FALSE,FALSE
1489,RT @IndiaFactsOrg: #Demonetization: The Ultimate Weapon against Black economy https://t.co/fWvEuH2De6 via @IndiaFactsOrg,FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mvnair212,7,TRUE,FALSE
1490,Watch: Somebody made a spoof video on #demonetization with #AeDilHaiMushkil trailer and it's hilarious… https://t.co/hcdTC4pyW1,FALSE,11,NA,23-11-2016 13:26,TRUE,NA,8.01417E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dna,2,FALSE,FALSE
1491,#Demonetization: The Ultimate Weapon against Black economy https://t.co/mLqCJKgUXu via IndiaFactsOrg,FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",thehotbharatiya,0,FALSE,FALSE
1492,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",devyanidilli,112,TRUE,FALSE
1493,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",diwakarr85,270,TRUE,FALSE
1494,RT @pratap_bose: This is the most beautiful post I have seen in these last few turbulent days <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> @devduttmyth #demonetization #CorruptionCle…,FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Indian_Liars,125,TRUE,FALSE
1495,"Yes ! If pink note can change to grey due to turbo-electric effect, I don't think it's difficult to solve these wit… https://t.co/FBcWQtkvRO",FALSE,1,NA,23-11-2016 13:26,TRUE,NA,8.01417E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",JoelVinayKumar,0,FALSE,FALSE
1496,RT @IndiaFactsOrg: #Demonetization: The Ultimate Weapon against Black economy https://t.co/fWvEuH2De6 via @IndiaFactsOrg,FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",malathik1129,7,TRUE,FALSE
1497,RT @pratap_bose: This is the most beautiful post I have seen in these last few turbulent days <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> @devduttmyth #demonetization #CorruptionCle…,FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",goutamsahoo1983,125,TRUE,FALSE
1498,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:26,FALSE,NA,8.01417E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kumarbambam,637,TRUE,FALSE
1499,RT @centerofright: #DeMonetization - allowing ppl to move online - Govt waived service charges on many online Trxns,FALSE,0,NA,23-11-2016 13:25,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kailashkaushik8,16,TRUE,FALSE
1500,RT @pratap_bose: This is the most beautiful post I have seen in these last few turbulent days <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> @devduttmyth #demonetization #CorruptionCle…,FALSE,0,NA,23-11-2016 13:25,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mgrg7,125,TRUE,FALSE
1501,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,23-11-2016 13:25,FALSE,NA,8.01416E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",mishtee2,275,TRUE,FALSE
1502,#Demonetization: The Ultimate Weapon against Black economy https://t.co/fWvEuH2De6 via @IndiaFactsOrg,FALSE,6,NA,23-11-2016 13:25,FALSE,NA,8.01416E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",IndiaFactsOrg,7,FALSE,FALSE
1503,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:24,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pppsandeep,637,TRUE,FALSE
1504,RT @centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs h…,FALSE,0,NA,23-11-2016 13:24,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SonaChele1,36,TRUE,FALSE
1505,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:24,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",csuriyakumar,270,TRUE,FALSE
1506,Forget AQI of Delhi. I wonder what's the BQI (Brain Quality Index) of Mr. #ArvindKejriwal!<ed><U+00A0><U+00BD><ed><U+00B8><U+009B> #VishalJanSabha… https://t.co/53bbcu88ym,FALSE,1,NA,23-11-2016 13:24,TRUE,NA,8.01416E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RahulRN_27,0,FALSE,FALSE
1507,@Sharmistha_GK By raising ques. on #demonetization you r raising ques. on ur father who lauded this step by Modi Ji  #DeModitisation_March,FALSE,0,Sharmistha_GK,23-11-2016 13:24,FALSE,8.01383E+17,8.01416E+17,2938972718,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SUSHANTBERI,0,FALSE,FALSE
1508,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:24,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rammohanbajpai,270,TRUE,FALSE
1509,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:23,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kumarbambam,112,TRUE,FALSE
1510,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:22,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DebuDRed,270,TRUE,FALSE
1511,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:22,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JayHinduRastram,637,TRUE,FALSE
1512,"RT @CREDAINational: Dear @PMOIndia, CREDAI supports your #Demonetization drive, &amp; we are geared up for a smoother transition towards a tran…",FALSE,0,NA,23-11-2016 13:22,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manishanataraj,4,TRUE,FALSE
1513,(Mashable) #Demonetization: #Teen commits suicide in India after failing to withdraw cash.. https://t.co/5AoYZ33Shv https://t.co/CmObPaQ2u8,FALSE,0,NA,23-11-2016 13:22,FALSE,NA,8.01416E+17,NA,"<a href=""http://www.inusanews.com"" rel=""nofollow"">Java to Twitter</a>",inusanewscom,0,FALSE,FALSE
1514,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:21,FALSE,NA,8.01416E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kamaalsharma,637,TRUE,FALSE
1515,"Dear @PMOIndia, CREDAI supports your #Demonetization drive, &amp; we are geared up for a smoother transition towards a… https://t.co/qgOhfYD81t",FALSE,5,NA,23-11-2016 13:21,TRUE,NA,8.01415E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CREDAINational,4,FALSE,FALSE
1516,"#NortheastIndia #Demonetization, the dreaded 'D' word has made its presence felt widely in not only the... https://t.co/BI9xf431QZ",FALSE,0,NA,23-11-2016 13:21,FALSE,NA,8.01415E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",shwetarajkanwar,0,FALSE,FALSE
1517,"700 Crores rupees of cash found in 3 medical colleges. Clearing the massive rot in medical admissions.
#DeModitisation_March
#Demonetization",FALSE,7,NA,23-11-2016 13:21,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GehlawatSid,4,FALSE,FALSE
1518,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:21,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhitweetzz,637,TRUE,FALSE
1519,"RT @ZestMoney: Day in the Life of Cashless Man #DigitalIndia #GoCashless #Demonetization #Startup <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> @JainSaurabh85 
https://t.co/2CZyK5UqHA",FALSE,0,NA,23-11-2016 13:20,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JainSaurabh85,1,TRUE,FALSE
1520,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:20,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SickularLibtard,270,TRUE,FALSE
1521,RT @kavita_krishnan: Sanghi DMs ban social media criticism of #demonetization. Only #NMApp with scripted answers is allowed I guess :) http…,FALSE,0,NA,23-11-2016 13:19,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",navaidhamid,23,TRUE,FALSE
1522,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,23-11-2016 13:19,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Truth_Viewer,112,TRUE,FALSE
1523,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:19,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajgrad,637,TRUE,FALSE
1524,"#demonetization has hit at large-scale retrenchment of laboureres &amp; other daily wagers
 @arunjaitley @PMOIndia… https://t.co/zgGGgMmmIM",FALSE,0,NA,23-11-2016 13:18,TRUE,NA,8.01415E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",iamsmithaa,1,FALSE,FALSE
1525,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,FALSE,0,NA,23-11-2016 13:18,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nilleo007,637,TRUE,FALSE
1526,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliame…,FALSE,0,NA,23-11-2016 13:18,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NazarethNirmal,71,TRUE,FALSE
1527,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",FALSE,0,NA,23-11-2016 13:18,FALSE,NA,8.01415E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajendrakul200,270,TRUE,FALSE
1528,Bharat Band has been called on 28th November by combined opposition parties to highlight the plight of common man due to #demonetization .,FALSE,0,NA,23-11-2016 13:16,FALSE,NA,8.01414E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MadhupGarg,0,FALSE,FALSE
1529,RT @IndiaFirst_2019: Have You Shared Your Views on #Demonetization to #PMModi Take Part in Survey on #NMApp  &amp; Be A Part of Nation Building…,FALSE,0,NA,23-11-2016 13:16,FALSE,NA,8.01414E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NChorau,12,TRUE,FALSE
1530,#demonetization over 5lakh voted in just two days. People  of India with #isupportPM that's why all the fuss.. https://t.co/ZSkCzjcCe2,FALSE,0,NA,23-11-2016 13:15,FALSE,NA,8.01414E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tejaspatel_dr,0,FALSE,FALSE
1531,.@UNESCO #India Mamata Banerjee to Lead Protests Against #Demonetization https://t.co/Dkpq12tPHp,FALSE,0,NA,23-11-2016 13:15,FALSE,NA,8.01414E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rrthakur,0,FALSE,FALSE
1532,"RT @saaxenanurag: 700 Crores rupees of cash found in 3 medical colleges. Clearing the massive rot in medical admissions.

#Demonetization",FALSE,0,NA,23-11-2016 13:15,FALSE,NA,8.01414E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kanchandwivedi3,12,TRUE,FALSE
